광역,기초,에너지원,생산량(toe),발전량(MWh),보급용량_발전_누적(kW),보급용량_발전_신규(kW)
충남,서산시,수력,0,0,0,0
충남,논산시,수력,195.403005,917,320,0
충남,계룡시,수력,0,0,0,0
충남,당진시,수력,0,0,0,0
충남,금산군,수력,2225.538236,10449,2200,0
충남,부여군,수력,0.366982812,2,2640,0
충남,서천군,수력,187.783507,882,2586,0
충남,청양군,수력,0,0,0,0
충남,홍성군,수력,0,0,0,0
충남,예산군,수력,75.29976,354,480,0
충남,태안군,수력,2209.184047,10372,7200,0
충남,기타,수력,0,0,0,0
전북,전북,수력,53863.18068,252879,80037,0
전북,전주시,수력,0,0,0,0
전북,군산시,수력,0.648835488,3,350,0
전북,익산시,수력,0,0,0,0
전북,정읍시,수력,18243.50581,85650,40575,0
전북,남원시,수력,747.3914485,3509,820,0
전북,김제시,수력,0,0,0,0
전북,완주군,수력,2685.228054,12607,5190,0
전북,진안군,수력,30100.05521,141315,28330,0
전북,무주군,수력,155.0121166,728,400,0
전북,장수군,수력,962.412246,4518,2320,0
전북,임실군,수력,678.8426724,3187,1650,0
전북,순창군,수력,53.546922,251,110,0
전북,고창군,수력,40.27781223,189,99,0
전북,부안군,수력,196.2595555,921,193,0
전북,기타,수력,0,0,0,0
전남,전남,수력,17024.84311,79929,37225,130
전남,목포시,수력,0,0,0,0
전남,여수시,수력,0,0,0,0
전남,순천시,수력,11858.97299,55676,24005,0
전남,나주시,수력,341.412309,1603,1220,0
전남,광양시,수력,69.1975656,325,760,0
전남,담양군,수력,80.86574053,380,1549,0
전남,곡성군,수력,0,0,0,0
전남,구례군,수력,155.6006816,731,170,0
전남,고흥군,수력,0,0,0,0
전남,보성군,수력,3751.11986,17611,5600,0
전남,화순군,수력,140.3147792,659,177,0
전남,장흥군,수력,242.4251536,1138,800,0
전남,강진군,수력,0,0,0,0
전남,해남군,수력,20.817129,98,26,0
전남,영암군,수력,0,0,0,0
전남,무안군,수력,0,0,0,0
전남,함평군,수력,0,0,0,0
전남,영광군,수력,45.45685483,213,600,0
전남,장성군,수력,0.63250776,3,1392,0
전남,완도군,수력,318.027531,1493,926,130
전남,진도군,수력,0,0,0,0
전남,신안군,수력,0,0,0,0
전남,기타,수력,0,0,0,0
경북,경북,수력,64705.7195,303783,179455,0
경북,포항시,수력,0,0,0,0
경북,경주시,수력,417.9601088,1962,990,0
경북,김천시,수력,390.6765946,1834,600,0
경북,안동시,수력,40254.83517,188990,142560,0
경북,구미시,수력,1004.682294,4717,3000,0
경북,영주시,수력,3115.924091,14629,5530,0
경북,영천시,수력,159.0980257,747,1170,0
경북,상주시,수력,3070.057599,14413,3189,0
경북,문경시,수력,1014.427461,4763,3120,0
경북,경산시,수력,30.46160414,143,65,0
경북,의성군,수력,3660.961688,17188,3000,0
경북,청송군,수력,103.6559933,487,230,0
경북,영양군,수력,0,0,0,0
경북,영덕군,수력,0,0,0,0
경북,청도군,수력,161.5529436,758,360,0
경북,고령군,수력,1823.627224,8562,2856,0
경북,성주군,수력,767.2603765,3602,1800,0
경북,칠곡군,수력,3290.304396,15447,3000,0
경북,예천군,수력,457.2774321,2147,925,0
경북,봉화군,수력,4442.721181,20858,6110,0
경북,울진군,수력,80.586633,378,250,0
경북,울릉군,수력,459.648675,2158,700,0
경북,기타,수력,0,0,0,0
경남,경남,수력,63419.44562,297744,145469,0
경남,진주시,수력,12393.08676,58184,18000,0
경남,통영시,수력,0,0,0,0
경남,사천시,수력,0,0,0,0
경남,김해시,수력,0,0,0,0
경남,밀양시,수력,1270.024528,5963,1300,0
경남,거제시,수력,0,0,0,0
경남,양산시,수력,0,0,0,0
경남,창원시,수력,0,0,0,0
경남,의령군,수력,0,0,0,0
경남,함안군,수력,5253.902986,24666,5000,0
경남,창녕군,수력,0,0,0,0
경남,고성군,수력,11851.62238,55641,10000,0
경남,남해군,수력,0,0,0,0
경남,하동군,수력,557.7879751,2619,1004,0
경남,산청군,수력,1277.966879,6000,2125,0
경남,함양군,수력,37.35185913,175,400,0
경남,거창군,수력,280.2460613,1316,650,0
경남,합천군,수력,30497.4562,143181,106990,0
경남,기타,수력,0,0,0,0
제주,제주도,수력,614.1933843,2876,906,0
제주,제주시,수력,545.0371176,2559,747,0
제주,서귀포시,수력,69.1562667,317,159,0
제주,기타,수력,0,0,0,0
서울,서울,해양,0,0,0,0
서울,종로구,해양,0,0,0,0
서울,중구,해양,0,0,0,0
서울,용산구,해양,0,0,0,0
서울,성동구,해양,0,0,0,0
서울,광진구,해양,0,0,0,0
서울,동대문구,해양,0,0,0,0
서울,중랑구,해양,0,0,0,0
서울,성북구,해양,0,0,0,0
서울,강북구,해양,0,0,0,0
서울,도봉구,해양,0,0,0,0
서울,노원구,해양,0,0,0,0
서울,은평구,해양,0,0,0,0
서울,서대문구,해양,0,0,0,0
서울,마포구,해양,0,0,0,0
서울,양천구,해양,0,0,0,0
서울,강서구,해양,0,0,0,0
서울,구로구,해양,0,0,0,0
서울,금천구,해양,0,0,0,0
서울,영등포구,해양,0,0,0,0
서울,동작구,해양,0,0,0,0
서울,관악구,해양,0,0,0,0
서울,서초구,해양,0,0,0,0
서울,강남구,해양,0,0,0,0
서울,송파구,해양,0,0,0,0
서울,강동구,해양,0,0,0,0
서울,기타,해양,0,0,0,0
부산,부산,해양,0,0,0,0
부산,중구,해양,0,0,0,0
부산,서구,해양,0,0,0,0
부산,동구,해양,0,0,0,0
부산,영도구,해양,0,0,0,0
부산,부산진구,해양,0,0,0,0
부산,동래구,해양,0,0,0,0
부산,남구,해양,0,0,0,0
부산,북구,해양,0,0,0,0
부산,해운대구,해양,0,0,0,0
부산,사하구,해양,0,0,0,0
부산,금정구,해양,0,0,0,0
부산,강서구,해양,0,0,0,0
부산,연제구,해양,0,0,0,0
부산,수영구,해양,0,0,0,0
부산,사상구,해양,0,0,0,0
부산,기장군,해양,0,0,0,0
부산,기타,해양,0,0,0,0
대구,대구,해양,0,0,0,0
대구,중구,해양,0,0,0,0
대구,동구,해양,0,0,0,0
대구,서구,해양,0,0,0,0
대구,남구,해양,0,0,0,0
대구,북구,해양,0,0,0,0
대구,수성구,해양,0,0,0,0
대구,달서구,해양,0,0,0,0
대구,달성군,해양,0,0,0,0
대구,군위군,해양,0,0,0,0
대구,기타,해양,0,0,0,0
인천,인천,해양,0,0,0,0
인천,중구,해양,0,0,0,0
인천,동구,해양,0,0,0,0
인천,미추홀구,해양,0,0,0,0
인천,연수구,해양,0,0,0,0
인천,남동구,해양,0,0,0,0
인천,부평구,해양,0,0,0,0
인천,계양구,해양,0,0,0,0
인천,서구,해양,0,0,0,0
인천,강화군,해양,0,0,0,0
인천,옹진군,해양,0,0,0,0
인천,기타,해양,0,0,0,0
광주,광주,해양,0,0,0,0
광주,동구,해양,0,0,0,0
광주,서구,해양,0,0,0,0
광주,남구,해양,0,0,0,0
광주,북구,해양,0,0,0,0
광주,광산구,해양,0,0,0,0
광주,기타,해양,0,0,0,0
대전,대전,해양,0,0,0,0
대전,동구,해양,0,0,0,0
대전,중구,해양,0,0,0,0
대전,서구,해양,0,0,0,0
대전,유성구,해양,0,0,0,0
대전,대덕구,해양,0,0,0,0
대전,기타,해양,0,0,0,0
울산,울산,해양,0,0,0,0
울산,중구,해양,0,0,0,0
울산,남구,해양,0,0,0,0
울산,동구,해양,0,0,0,0
울산,북구,해양,0,0,0,0
울산,울주군,해양,0,0,0,0
울산,기타,해양,0,0,0,0
세종,세종,해양,0,0,0,0
경기,경기,해양,93194.71414,437534,254000,0
경기,수원시,해양,0,0,0,0
경기,성남시,해양,0,0,0,0
경기,의정부시,해양,0,0,0,0
경기,안양시,해양,0,0,0,0
경기,부천시,해양,0,0,0,0
경기,광명시,해양,0,0,0,0
경기,평택시,해양,0,0,0,0
경기,동두천시,해양,0,0,0,0
경기,안산시,해양,93194.71414,437534,254000,0
경기,고양시,해양,0,0,0,0
경기,과천시,해양,0,0,0,0
경기,구리시,해양,0,0,0,0
경기,남양주시,해양,0,0,0,0
경기,오산시,해양,0,0,0,0
경기,시흥시,해양,0,0,0,0
경기,군포시,해양,0,0,0,0
경기,의왕시,해양,0,0,0,0
경기,하남시,해양,0,0,0,0
경기,용인시,해양,0,0,0,0
경기,파주시,해양,0,0,0,0
경기,이천시,해양,0,0,0,0
경기,안성시,해양,0,0,0,0
경기,김포시,해양,0,0,0,0
경기,화성시,해양,0,0,0,0
경기,광주시,해양,0,0,0,0
경기,양주시,해양,0,0,0,0
경기,포천시,해양,0,0,0,0
경기,여주시,해양,0,0,0,0
경기,연천군,해양,0,0,0,0
경기,가평군,해양,0,0,0,0
경기,양평군,해양,0,0,0,0
경기,기타,해양,0,0,0,0
강원,강원,해양,0,0,0,0
강원,춘천시,해양,0,0,0,0
강원,원주시,해양,0,0,0,0
강원,강릉시,해양,0,0,0,0
강원,동해시,해양,0,0,0,0
강원,태백시,해양,0,0,0,0
강원,속초시,해양,0,0,0,0
강원,삼척시,해양,0,0,0,0
강원,홍천군,해양,0,0,0,0
강원,횡성군,해양,0,0,0,0
강원,영월군,해양,0,0,0,0
강원,평창군,해양,0,0,0,0
강원,정선군,해양,0,0,0,0
강원,철원군,해양,0,0,0,0
강원,화천군,해양,0,0,0,0
강원,양구군,해양,0,0,0,0
강원,인제군,해양,0,0,0,0
강원,고성군,해양,0,0,0,0
강원,양양군,해양,0,0,0,0
강원,기타,해양,0,0,0,0
충북,충북,해양,0,0,0,0
충북,충주시,해양,0,0,0,0
충북,제천시,해양,0,0,0,0
충북,청주시,해양,0,0,0,0
충북,보은군,해양,0,0,0,0
충북,옥천군,해양,0,0,0,0
충북,영동군,해양,0,0,0,0
충북,진천군,해양,0,0,0,0
충북,괴산군,해양,0,0,0,0
충북,음성군,해양,0,0,0,0
충북,단양군,해양,0,0,0,0
충북,증평군,해양,0,0,0,0
충북,기타,해양,0,0,0,0
충남,충남,해양,0,0,0,0
충남,천안시,해양,0,0,0,0
충남,공주시,해양,0,0,0,0
충남,보령시,해양,0,0,0,0
충남,아산시,해양,0,0,0,0
충남,서산시,해양,0,0,0,0
충남,논산시,해양,0,0,0,0
충남,계룡시,해양,0,0,0,0
충남,당진시,해양,0,0,0,0
충남,금산군,해양,0,0,0,0
충남,부여군,해양,0,0,0,0
충남,서천군,해양,0,0,0,0
충남,청양군,해양,0,0,0,0
충남,홍성군,해양,0,0,0,0
충남,예산군,해양,0,0,0,0
충남,태안군,해양,0,0,0,0
충남,기타,해양,0,0,0,0
전북,전북,해양,0,0,0,0
전북,전주시,해양,0,0,0,0
전북,군산시,해양,0,0,0,0
전북,익산시,해양,0,0,0,0
전북,정읍시,해양,0,0,0,0
전북,남원시,해양,0,0,0,0
전북,김제시,해양,0,0,0,0
전북,완주군,해양,0,0,0,0
전북,진안군,해양,0,0,0,0
전북,무주군,해양,0,0,0,0
전북,장수군,해양,0,0,0,0
전북,임실군,해양,0,0,0,0
전북,순창군,해양,0,0,0,0
전북,고창군,해양,0,0,0,0
전북,부안군,해양,0,0,0,0
전북,기타,해양,0,0,0,0
전남,전남,해양,6.060063,28,1080,0
전남,목포시,해양,0,0,0,0
전남,여수시,해양,0,0,0,0
전남,순천시,해양,0,0,0,0
전남,나주시,해양,0,0,0,0
전남,광양시,해양,0,0,0,0
전남,담양군,해양,0,0,0,0
전남,곡성군,해양,0,0,0,0
전남,구례군,해양,0,0,0,0
전남,고흥군,해양,0,0,0,0
전남,보성군,해양,0,0,0,0
전남,화순군,해양,0,0,0,0
전남,장흥군,해양,0,0,0,0
전남,강진군,해양,0,0,0,0
전남,해남군,해양,0,0,0,0
전남,영암군,해양,0,0,0,0
전남,무안군,해양,0,0,0,0
전남,함평군,해양,0,0,0,0
전남,영광군,해양,0,0,0,0
전남,장성군,해양,0,0,0,0
전남,완도군,해양,0,0,0,0
전남,진도군,해양,6.060063,28,1080,0
전남,신안군,해양,0,0,0,0
전남,기타,해양,0,0,0,0
경북,경북,해양,0,0,0,0
경북,포항시,해양,0,0,0,0
경북,경주시,해양,0,0,0,0
경북,김천시,해양,0,0,0,0
경북,안동시,해양,0,0,0,0
경북,구미시,해양,0,0,0,0
경북,영주시,해양,0,0,0,0
경북,영천시,해양,0,0,0,0
경북,상주시,해양,0,0,0,0
경북,문경시,해양,0,0,0,0
경북,경산시,해양,0,0,0,0
경북,의성군,해양,0,0,0,0
경북,청송군,해양,0,0,0,0
경북,영양군,해양,0,0,0,0
경북,영덕군,해양,0,0,0,0
경북,청도군,해양,0,0,0,0
경북,고령군,해양,0,0,0,0
경북,성주군,해양,0,0,0,0
경북,칠곡군,해양,0,0,0,0
경북,예천군,해양,0,0,0,0
경북,봉화군,해양,0,0,0,0
경북,울진군,해양,0,0,0,0
경북,울릉군,해양,0,0,0,0
경북,기타,해양,0,0,0,0
경남,경남,해양,0,0,0,0
경남,진주시,해양,0,0,0,0
경남,통영시,해양,0,0,0,0
경남,사천시,해양,0,0,0,0
경남,김해시,해양,0,0,0,0
경남,밀양시,해양,0,0,0,0
경남,거제시,해양,0,0,0,0
경남,양산시,해양,0,0,0,0
경남,창원시,해양,0,0,0,0
경남,의령군,해양,0,0,0,0
경남,함안군,해양,0,0,0,0
경남,창녕군,해양,0,0,0,0
경남,고성군,해양,0,0,0,0
경남,남해군,해양,0,0,0,0
경남,하동군,해양,0,0,0,0
경남,산청군,해양,0,0,0,0
경남,함양군,해양,0,0,0,0
경남,거창군,해양,0,0,0,0
경남,합천군,해양,0,0,0,0
경남,기타,해양,0,0,0,0
제주,제주도,해양,0.89316864,4,500,0
제주,제주시,해양,0.89316864,4,500,0
제주,서귀포시,해양,0,0,0,0
제주,기타,해양,0,0,0,0
서울,서울,지열,19621.14013,0,0,0
서울,종로구,지열,598.2540367,0,0,0
서울,중구,지열,1028.485497,0,0,0
서울,용산구,지열,437.3468633,0,0,0
서울,성동구,지열,191.7075811,0,0,0
서울,광진구,지열,221.2997794,0,0,0
서울,동대문구,지열,238.0918497,0,0,0
서울,중랑구,지열,157.4026469,0,0,0
서울,성북구,지열,744.608964,0,0,0
서울,강북구,지열,168.8621021,0,0,0
서울,도봉구,지열,812.1332248,0,0,0
서울,노원구,지열,424.1969842,0,0,0
서울,은평구,지열,835.0740734,0,0,0
서울,서대문구,지열,653.3219294,0,0,0
서울,마포구,지열,1299.196034,0,0,0
서울,양천구,지열,274.6043874,0,0,0
서울,강서구,지열,1378.075807,0,0,0
서울,구로구,지열,770.2153402,0,0,0
서울,금천구,지열,349.3622748,0,0,0
서울,영등포구,지열,1372.757294,0,0,0
서울,동작구,지열,728.5837398,0,0,0
서울,관악구,지열,301.7854151,0,0,0
서울,서초구,지열,1984.746808,0,0,0
서울,강남구,지열,842.236692,0,0,0
서울,송파구,지열,2716.703627,0,0,0
서울,강동구,지열,368.0722696,0,0,0
서울,기타,지열,724.0149101,0,0,0
부산,부산,지열,3661.3772,0,0,0
부산,중구,지열,0,0,0,0
부산,서구,지열,305.2664736,0,0,0
부산,동구,지열,119.9580804,0,0,0
부산,영도구,지열,397.0626042,0,0,0
부산,부산진구,지열,27.03746443,0,0,0
부산,동래구,지열,53.79168062,0,0,0
부산,남구,지열,306.4392513,0,0,0
부산,북구,지열,114.0898704,0,0,0
부산,해운대구,지열,186.5369954,0,0,0
부산,사하구,지열,97.61686968,0,0,0
부산,금정구,지열,205.6203402,0,0,0
부산,강서구,지열,457.1278364,0,0,0
부산,연제구,지열,122.7944137,0,0,0
부산,수영구,지열,0,0,0,0
부산,사상구,지열,262.2932103,0,0,0
부산,기장군,지열,857.8703235,0,0,0
부산,기타,지열,147.8717856,0,0,0
대구,대구,지열,10316.88216,0,0,0
대구,중구,지열,81.12000442,0,0,0
대구,동구,지열,2616.252752,0,0,0
대구,서구,지열,78.1860486,0,0,0
대구,남구,지열,0,0,0,0
대구,북구,지열,2162.630715,0,0,0
대구,수성구,지열,622.8113369,0,0,0
대구,달서구,지열,443.790609,0,0,0
대구,달성군,지열,3558.860745,0,0,0
대구,군위군,지열,500.7961055,0,0,0
대구,기타,지열,252.4338432,0,0,0
인천,인천,지열,9926.302347,0,0,0
인천,중구,지열,1373.553595,0,0,0
인천,동구,지열,0,0,0,0
인천,미추홀구,지열,754.3900124,0,0,0
인천,연수구,지열,3044.458745,0,0,0
인천,남동구,지열,508.9703256,0,0,0
인천,부평구,지열,576.0688407,0,0,0
인천,계양구,지열,121.1839398,0,0,0
인천,서구,지열,1197.658852,0,0,0
인천,강화군,지열,1473.11012,0,0,0
인천,옹진군,지열,234.68652,0,0,0
인천,기타,지열,642.2213952,0,0,0
광주,광주,지열,3890.753241,0,0,0
광주,동구,지열,76.9758396,0,0,0
광주,서구,지열,471.2369367,0,0,0
광주,남구,지열,964.871416,0,0,0
광주,북구,지열,1425.456129,0,0,0
광주,광산구,지열,695.4481043,0,0,0
광주,기타,지열,256.764816,0,0,0
대전,대전,지열,6878.822323,0,0,0
대전,동구,지열,638.716778,0,0,0
대전,중구,지열,342.3840725,0,0,0
대전,서구,지열,874.1208259,0,0,0
대전,유성구,지열,4357.969214,0,0,0
대전,대덕구,지열,507.2415702,0,0,0
대전,기타,지열,158.3898624,0,0,0
울산,울산,지열,4751.391769,0,0,0
울산,중구,지열,1904.555147,0,0,0
울산,남구,지열,1002.454522,0,0,0
울산,동구,지열,0,0,0,0
울산,북구,지열,528.9595402,0,0,0
울산,울주군,지열,1125.478467,0,0,0
울산,기타,지열,189.9440928,0,0,0
세종,세종,지열,17056.45054,0,0,0
경기,경기,지열,60275.80603,0,0,0
경기,수원시,지열,3998.174022,0,0,0
경기,성남시,지열,3772.319716,0,0,0
경기,의정부시,지열,754.3485249,0,0,0
경기,안양시,지열,680.367503,0,0,0
경기,부천시,지열,514.5111996,0,0,0
경기,광명시,지열,179.9612316,0,0,0
경기,평택시,지열,2471.248328,0,0,0
경기,동두천시,지열,419.6702822,0,0,0
경기,안산시,지열,1317.064598,0,0,0
경기,고양시,지열,3646.446857,0,0,0
경기,과천시,지열,318.5297914,0,0,0
경기,구리시,지열,834.9020689,0,0,0
경기,남양주시,지열,4038.758213,0,0,0
경기,오산시,지열,315.3680805,0,0,0
경기,시흥시,지열,1092.803428,0,0,0
경기,군포시,지열,109.9830369,0,0,0
경기,의왕시,지열,396.9158201,0,0,0
경기,하남시,지열,991.8454639,0,0,0
경기,용인시,지열,4720.501973,0,0,0
경기,파주시,지열,1747.114011,0,0,0
경기,이천시,지열,1367.604371,0,0,0
경기,안성시,지열,1385.164251,0,0,0
경기,김포시,지열,1577.346378,0,0,0
경기,화성시,지열,6701.317159,0,0,0
경기,광주시,지열,3208.132671,0,0,0
경기,양주시,지열,771.6002101,0,0,0
경기,포천시,지열,1237.636627,0,0,0
경기,여주시,지열,1093.245456,0,0,0
경기,연천군,지열,751.3736071,0,0,0
경기,가평군,지열,3316.521544,0,0,0
경기,양평군,지열,3716.396917,0,0,0
경기,기타,지열,2828.63269,0,0,0
강원,강원,지열,24333.82726,0,0,0
강원,춘천시,지열,1822.838595,0,0,0
강원,원주시,지열,4737.929488,0,0,0
강원,강릉시,지열,2504.403395,0,0,0
강원,동해시,지열,206.4032544,0,0,0
강원,태백시,지열,123.1879225,0,0,0
강원,속초시,지열,598.5793362,0,0,0
강원,삼척시,지열,750.6327718,0,0,0
강원,홍천군,지열,1077.140654,0,0,0
강원,횡성군,지열,850.4585571,0,0,0
강원,영월군,지열,788.2681938,0,0,0
강원,평창군,지열,3722.430333,0,0,0
강원,정선군,지열,779.7238722,0,0,0
강원,철원군,지열,182.1970775,0,0,0
강원,화천군,지열,756.4873075,0,0,0
강원,양구군,지열,729.2774709,0,0,0
강원,인제군,지열,1543.796878,0,0,0
강원,고성군,지열,934.2212365,0,0,0
강원,양양군,지열,215.9426055,0,0,0
강원,기타,지열,2009.908313,0,0,0
충북,충북,지열,14229.77792,0,0,0
충북,충주시,지열,1516.196177,0,0,0
충북,제천시,지열,1103.840476,0,0,0
충북,청주시,지열,5301.572228,0,0,0
충북,보은군,지열,534.6717275,0,0,0
충북,옥천군,지열,339.2688658,0,0,0
충북,영동군,지열,359.262298,0,0,0
충북,진천군,지열,3191.910893,0,0,0
충북,괴산군,지열,257.5904343,0,0,0
충북,음성군,지열,1235.522831,0,0,0
충북,단양군,지열,211.970224,0,0,0
충북,증평군,지열,89.49617619,0,0,0
충북,기타,지열,88.4755872,0,0,0
충남,충남,지열,24007.4211,0,0,0
충남,천안시,지열,3181.508622,0,0,0
충남,공주시,지열,2739.783786,0,0,0
충남,보령시,지열,748.9128204,0,0,0
충남,아산시,지열,3764.174652,0,0,0
충남,서산시,지열,774.588592,0,0,0
충남,논산시,지열,784.1187749,0,0,0
충남,계룡시,지열,123.684526,0,0,0
충남,당진시,지열,630.5759315,0,0,0
충남,금산군,지열,303.0991458,0,0,0
충남,부여군,지열,892.623274,0,0,0
충남,서천군,지열,639.1687305,0,0,0
충남,청양군,지열,784.1872709,0,0,0
충남,홍성군,지열,2489.074153,0,0,0
충남,예산군,지열,3879.100256,0,0,0
충남,태안군,지열,825.6569429,0,0,0
충남,기타,지열,1447.163626,0,0,0
전북,전북,지열,23774.65299,0,0,0
전북,전주시,지열,5475.160307,0,0,0
전북,군산시,지열,764.756904,0,0,0
전북,익산시,지열,2120.54989,0,0,0
전북,정읍시,지열,1676.905902,0,0,0
전북,남원시,지열,1089.307244,0,0,0
전북,김제시,지열,3350.554488,0,0,0
전북,완주군,지열,3118.236663,0,0,0
전북,진안군,지열,770.5633381,0,0,0
전북,무주군,지열,686.265719,0,0,0
전북,장수군,지열,1934.651292,0,0,0
전북,임실군,지열,668.8846842,0,0,0
전북,순창군,지열,150.880656,0,0,0
전북,고창군,지열,242.9368022,0,0,0
전북,부안군,지열,413.333055,0,0,0
전북,기타,지열,1311.666048,0,0,0
전남,전남,지열,19588.99061,0,0,0
전남,목포시,지열,1006.578968,0,0,0
전남,여수시,지열,1031.130378,0,0,0
전남,순천시,지열,1273.197164,0,0,0
전남,나주시,지열,3215.437076,0,0,0
전남,광양시,지열,470.4110863,0,0,0
전남,담양군,지열,801.4446998,0,0,0
전남,곡성군,지열,87.8795874,0,0,0
전남,구례군,지열,205.4748835,0,0,0
전남,고흥군,지열,1975.625143,0,0,0
전남,보성군,지열,1037.886182,0,0,0
전남,화순군,지열,1113.294604,0,0,0
전남,장흥군,지열,723.9696574,0,0,0
전남,강진군,지열,2707.069352,0,0,0
전남,해남군,지열,656.5087769,0,0,0
전남,영암군,지열,229.7488182,0,0,0
전남,무안군,지열,554.9722698,0,0,0
전남,함평군,지열,539.5339237,0,0,0
전남,영광군,지열,782.2616248,0,0,0
전남,장성군,지열,834.9815784,0,0,0
전남,완도군,지열,55.42614,0,0,0
전남,진도군,지열,20.014995,0,0,0
전남,신안군,지열,37.22085246,0,0,0
전남,기타,지열,228.922848,0,0,0
경북,경북,지열,19895.92412,0,0,0
경북,포항시,지열,744.1999747,0,0,0
경북,경주시,지열,2750.766316,0,0,0
경북,김천시,지열,2356.845302,0,0,0
경북,안동시,지열,3393.540672,0,0,0
경북,구미시,지열,807.3710124,0,0,0
경북,영주시,지열,1046.537935,0,0,0
경북,영천시,지열,820.6410216,0,0,0
경북,상주시,지열,1767.825594,0,0,0
경북,문경시,지열,299.1214272,0,0,0
경북,경산시,지열,1032.833485,0,0,0
경북,의성군,지열,456.1610425,0,0,0
경북,청송군,지열,20.6660322,0,0,0
경북,영양군,지열,522.6224243,0,0,0
경북,영덕군,지열,139.3691416,0,0,0
경북,청도군,지열,289.4719674,0,0,0
경북,고령군,지열,297.7571549,0,0,0
경북,성주군,지열,428.1795553,0,0,0
경북,칠곡군,지열,353.7179515,0,0,0
경북,예천군,지열,443.7602136,0,0,0
경북,봉화군,지열,504.7563022,0,0,0
경북,울진군,지열,411.2870659,0,0,0
경북,울릉군,지열,52.34691,0,0,0
경북,기타,지열,956.1456173,0,0,0
경남,경남,지열,16159.56689,0,0,0
경남,진주시,지열,3511.705486,0,0,0
경남,통영시,지열,254.9503864,0,0,0
경남,사천시,지열,89.81375304,0,0,0
경남,김해시,지열,650.3932747,0,0,0
경남,밀양시,지열,290.3125811,0,0,0
경남,거제시,지열,778.1946269,0,0,0
경남,양산시,지열,1733.017475,0,0,0
경남,창원시,지열,2797.042558,0,0,0
경남,의령군,지열,1008.997098,0,0,0
경남,함안군,지열,195.4154651,0,0,0
경남,창녕군,지열,1316.461922,0,0,0
경남,고성군,지열,957.508031,0,0,0
경남,남해군,지열,124.93899,0,0,0
경남,하동군,지열,617.7444834,0,0,0
경남,산청군,지열,63.4585314,0,0,0
경남,함양군,지열,267.8837621,0,0,0
경남,거창군,지열,242.4791489,0,0,0
경남,합천군,지열,321.2843539,0,0,0
경남,기타,지열,937.9649664,0,0,0
제주,제주도,지열,1798.39589,0,0,0
제주,제주시,지열,774.7742878,0,0,0
제주,서귀포시,지열,974.1247699,0,0,0
제주,기타,지열,49.496832,0,0,0
서울,서울,수열,17.9692831,0,0,0
서울,종로구,수열,0,0,0,0
서울,중구,수열,0,0,0,0
서울,용산구,수열,0,0,0,0
서울,성동구,수열,0,0,0,0
서울,광진구,수열,0,0,0,0
서울,동대문구,수열,0,0,0,0
서울,중랑구,수열,0,0,0,0
서울,성북구,수열,0,0,0,0
서울,강북구,수열,0,0,0,0
서울,도봉구,수열,0,0,0,0
서울,노원구,수열,0,0,0,0
서울,은평구,수열,0,0,0,0
서울,서대문구,수열,0,0,0,0
서울,마포구,수열,0,0,0,0
서울,양천구,수열,0,0,0,0
서울,강서구,수열,0,0,0,0
서울,구로구,수열,0,0,0,0
서울,금천구,수열,0,0,0,0
서울,영등포구,수열,0,0,0,0
서울,동작구,수열,0,0,0,0
서울,관악구,수열,0,0,0,0
서울,서초구,수열,17.9692831,0,0,0
서울,강남구,수열,0,0,0,0
서울,송파구,수열,0,0,0,0
서울,강동구,수열,0,0,0,0
서울,기타,수열,0,0,0,0
부산,부산,수열,85.13118819,0,0,0
부산,중구,수열,34.81230095,0,0,0
부산,서구,수열,0,0,0,0
부산,동구,수열,0,0,0,0
부산,영도구,수열,0,0,0,0
부산,부산진구,수열,0,0,0,0
부산,동래구,수열,0,0,0,0
부산,남구,수열,0,0,0,0
부산,북구,수열,0,0,0,0
부산,해운대구,수열,0,0,0,0
부산,사하구,수열,0,0,0,0
부산,금정구,수열,0,0,0,0
부산,강서구,수열,26.95392465,0,0,0
부산,연제구,수열,0,0,0,0
부산,수영구,수열,0,0,0,0
부산,사상구,수열,0,0,0,0
부산,기장군,수열,23.36496259,0,0,0
부산,기타,수열,0,0,0,0
대구,대구,수열,0,0,0,0
대구,중구,수열,0,0,0,0
대구,동구,수열,0,0,0,0
대구,서구,수열,0,0,0,0
대구,남구,수열,0,0,0,0
대구,북구,수열,0,0,0,0
대구,수성구,수열,0,0,0,0
대구,달서구,수열,0,0,0,0
대구,달성군,수열,0,0,0,0
대구,군위군,수열,0,0,0,0
대구,기타,수열,0,0,0,0
인천,인천,수열,168.6663442,0,0,0
인천,중구,수열,0,0,0,0
인천,동구,수열,0,0,0,0
인천,미추홀구,수열,0,0,0,0
인천,연수구,수열,0,0,0,0
인천,남동구,수열,0,0,0,0
인천,부평구,수열,0,0,0,0
인천,계양구,수열,0,0,0,0
인천,서구,수열,0,0,0,0
인천,강화군,수열,83.94423054,0,0,0
인천,옹진군,수열,84.72211363,0,0,0
인천,기타,수열,0,0,0,0
광주,광주,수열,0,0,0,0
광주,동구,수열,0,0,0,0
광주,서구,수열,0,0,0,0
광주,남구,수열,0,0,0,0
광주,북구,수열,0,0,0,0
광주,광산구,수열,0,0,0,0
광주,기타,수열,0,0,0,0
대전,대전,수열,0,0,0,0
대전,동구,수열,0,0,0,0
대전,중구,수열,0,0,0,0
