지점,지점명,일시,평균풍속(m/s)
268,진도군,2023-11,3.0
268,진도군,2023-12,2.5
271,봉화,2023-01,1.3
271,봉화,2023-02,1.2
271,봉화,2023-03,1.3
271,봉화,2023-04,1.5
271,봉화,2023-05,1.3
271,봉화,2023-06,1.2
271,봉화,2023-07,0.9
271,봉화,2023-08,1.0
271,봉화,2023-09,0.9
271,봉화,2023-10,1.0
271,봉화,2023-11,1.4
271,봉화,2023-12,1.3
272,영주,2023-01,3.2
272,영주,2023-02,2.7
272,영주,2023-03,2.4
272,영주,2023-04,2.6
272,영주,2023-05,1.7
272,영주,2023-06,1.8
272,영주,2023-07,1.2
272,영주,2023-08,1.3
272,영주,2023-09,1.3
272,영주,2023-10,1.8
272,영주,2023-11,3.1
272,영주,2023-12,2.9
273,문경,2023-01,2.2
273,문경,2023-02,2.0
273,문경,2023-03,2.0
273,문경,2023-04,1.9
273,문경,2023-05,1.5
273,문경,2023-06,1.4
273,문경,2023-07,1.0
273,문경,2023-08,1.1
273,문경,2023-09,0.9
273,문경,2023-10,1.4
273,문경,2023-11,2.1
273,문경,2023-12,1.8
276,청송군,2023-01,1.8
276,청송군,2023-02,1.5
276,청송군,2023-03,1.6
276,청송군,2023-04,2.1
276,청송군,2023-05,1.5
276,청송군,2023-06,1.6
276,청송군,2023-07,1.3
276,청송군,2023-08,1.4
276,청송군,2023-09,1.1
276,청송군,2023-10,1.2
276,청송군,2023-11,2.1
276,청송군,2023-12,1.9
277,영덕,2023-01,3.3
277,영덕,2023-02,2.7
277,영덕,2023-03,2.5
277,영덕,2023-04,2.6
277,영덕,2023-05,2.4
277,영덕,2023-06,2.1
277,영덕,2023-07,1.6
277,영덕,2023-08,2.3
277,영덕,2023-09,2.2
277,영덕,2023-10,2.2
277,영덕,2023-11,2.8
277,영덕,2023-12,3.1
278,의성,2023-01,1.0
278,의성,2023-02,0.9
278,의성,2023-03,1.0
278,의성,2023-04,1.4
278,의성,2023-05,1.0
278,의성,2023-06,1.0
278,의성,2023-07,0.8
278,의성,2023-08,0.9
278,의성,2023-09,0.8
278,의성,2023-10,0.7
278,의성,2023-11,1.1
278,의성,2023-12,0.9
279,구미,2023-01,0.8
279,구미,2023-02,0.7
279,구미,2023-03,0.7
279,구미,2023-04,0.9
279,구미,2023-05,0.7
279,구미,2023-06,0.8
279,구미,2023-07,0.7
279,구미,2023-08,0.8
279,구미,2023-09,0.6
279,구미,2023-10,0.6
279,구미,2023-11,0.8
279,구미,2023-12,0.8
281,영천,2023-01,2.0
281,영천,2023-02,1.5
281,영천,2023-03,1.6
281,영천,2023-04,2.0
281,영천,2023-05,1.5
281,영천,2023-06,1.6
281,영천,2023-07,1.3
281,영천,2023-08,1.4
281,영천,2023-09,1.2
281,영천,2023-10,1.2
281,영천,2023-11,2.1
281,영천,2023-12,1.9
283,경주시,2023-01,3.1
283,경주시,2023-02,2.5
283,경주시,2023-03,2.5
283,경주시,2023-04,2.9
283,경주시,2023-05,2.6
283,경주시,2023-06,2.2
283,경주시,2023-07,2.0
283,경주시,2023-08,2.2
283,경주시,2023-09,1.9
283,경주시,2023-10,2.0
283,경주시,2023-11,2.8
283,경주시,2023-12,2.7
284,거창,2023-01,1.4
284,거창,2023-02,1.2
284,거창,2023-03,1.3
284,거창,2023-04,1.7
284,거창,2023-05,1.2
284,거창,2023-06,1.3
284,거창,2023-07,1.0
284,거창,2023-08,1.2
284,거창,2023-09,0.9
284,거창,2023-10,1.1
284,거창,2023-11,1.5
284,거창,2023-12,1.2
285,합천,2023-01,0.7
285,합천,2023-02,0.7
285,합천,2023-03,0.9
285,합천,2023-04,1.2
285,합천,2023-05,1.0
285,합천,2023-06,0.9
285,합천,2023-07,0.8
285,합천,2023-08,0.8
285,합천,2023-09,0.6
285,합천,2023-10,0.5
285,합천,2023-11,0.8
285,합천,2023-12,0.6
288,밀양,2023-01,1.0
288,밀양,2023-02,1.0
288,밀양,2023-03,1.0
288,밀양,2023-04,1.3
288,밀양,2023-05,1.2
288,밀양,2023-06,1.0
288,밀양,2023-07,0.9
288,밀양,2023-08,1.0
288,밀양,2023-09,0.8
288,밀양,2023-10,0.7
288,밀양,2023-11,1.0
288,밀양,2023-12,0.9
289,산청,2023-01,2.3
289,산청,2023-02,1.4
289,산청,2023-03,1.5
289,산청,2023-04,1.9
289,산청,2023-05,1.5
289,산청,2023-06,1.5
289,산청,2023-07,1.3
289,산청,2023-08,1.2
289,산청,2023-09,0.8
289,산청,2023-10,1.2
289,산청,2023-11,2.3
289,산청,2023-12,1.9
294,거제,2023-01,1.4
294,거제,2023-02,1.2
294,거제,2023-03,1.5
294,거제,2023-04,1.8
294,거제,2023-05,1.5
294,거제,2023-06,1.5
294,거제,2023-07,1.3
294,거제,2023-08,1.4
294,거제,2023-09,1.0
294,거제,2023-10,1.0
294,거제,2023-11,1.6
294,거제,2023-12,1.3
295,남해,2023-01,1.6
295,남해,2023-02,1.3
295,남해,2023-03,1.3
295,남해,2023-04,1.8
295,남해,2023-05,1.4
295,남해,2023-06,1.2
295,남해,2023-07,1.1
295,남해,2023-08,
295,남해,2023-09,1.4
295,남해,2023-10,1.5
295,남해,2023-11,1.7
295,남해,2023-12,1.6
296,북부산,2023-01,
296,북부산,2023-02,1.6
296,북부산,2023-03,2.0
296,북부산,2023-04,2.7
296,북부산,2023-05,2.3
296,북부산,2023-06,1.9
296,북부산,2023-07,1.9
296,북부산,2023-08,2.4
296,북부산,2023-09,2.2
296,북부산,2023-10,1.6
296,북부산,2023-11,1.7
296,북부산,2023-12,1.7
