지점,지점명,일시,평균풍속(m/s)
146,전주,2021-12-01,1.7
217,정선군,2021-01-01,2.2
217,정선군,2021-02-01,2.4
217,정선군,2021-03-01,2.0
217,정선군,2021-04-01,2.1
217,정선군,2021-05-01,1.6
217,정선군,2021-06-01,1.4
217,정선군,2021-07-01,1.1
217,정선군,2021-08-01,1.1
217,정선군,2021-09-01,1.2
217,정선군,2021-10-01,1.0
217,정선군,2021-11-01,2.0
217,정선군,2021-12-01,2.1
245,정읍,2021-01-01,1.6
245,정읍,2021-02-01,2.0
245,정읍,2021-03-01,1.7
245,정읍,2021-04-01,1.8
245,정읍,2021-05-01,2.1
245,정읍,2021-06-01,1.5
245,정읍,2021-07-01,1.3
245,정읍,2021-08-01,1.4
245,정읍,2021-09-01,1.6
245,정읍,2021-10-01,1.3
245,정읍,2021-11-01,1.3
245,정읍,2021-12-01,1.7
184,제주,2021-01-01,3.9
184,제주,2021-02-01,3.9
184,제주,2021-03-01,3.1
184,제주,2021-04-01,3.2
184,제주,2021-05-01,3.0
184,제주,2021-06-01,2.4
184,제주,2021-07-01,3.1
184,제주,2021-08-01,2.5
184,제주,2021-09-01,3.4
184,제주,2021-10-01,2.9
184,제주,2021-11-01,3.7
184,제주,2021-12-01,4.2
221,제천,2021-01-01,1.3
221,제천,2021-02-01,1.6
221,제천,2021-03-01,1.4
221,제천,2021-04-01,1.5
221,제천,2021-05-01,1.2
221,제천,2021-06-01,1.1
221,제천,2021-07-01,0.9
221,제천,2021-08-01,0.9
221,제천,2021-09-01,1.0
221,제천,2021-10-01,0.9
221,제천,2021-11-01,1.3
221,제천,2021-12-01,1.4
268,진도군,2021-01-01,2.7
268,진도군,2021-02-01,3.1
268,진도군,2021-03-01,2.6
268,진도군,2021-04-01,2.6
268,진도군,2021-05-01,2.3
268,진도군,2021-06-01,2.0
268,진도군,2021-07-01,2.0
268,진도군,2021-08-01,1.6
268,진도군,2021-09-01,1.9
268,진도군,2021-10-01,2.1
268,진도군,2021-11-01,2.1
268,진도군,2021-12-01,2.7
192,진주,2021-01-01,1.1
192,진주,2021-02-01,1.2
192,진주,2021-03-01,1.1
192,진주,2021-04-01,1.2
192,진주,2021-05-01,1.2
192,진주,2021-06-01,0.9
192,진주,2021-07-01,0.9
192,진주,2021-08-01,0.9
192,진주,2021-09-01,0.9
192,진주,2021-10-01,0.7
192,진주,2021-11-01,0.8
192,진주,2021-12-01,1.0
155,창원,2021-01-01,1.5
155,창원,2021-02-01,1.8
155,창원,2021-03-01,1.6
155,창원,2021-04-01,1.7
155,창원,2021-05-01,1.5
155,창원,2021-06-01,1.3
155,창원,2021-07-01,1.4
155,창원,2021-08-01,1.4
155,창원,2021-09-01,1.2
155,창원,2021-10-01,1.2
155,창원,2021-11-01,1.2
155,창원,2021-12-01,1.4
232,천안,2021-01-01,1.3
232,천안,2021-02-01,1.6
232,천안,2021-03-01,1.5
232,천안,2021-04-01,1.8
232,천안,2021-05-01,1.5
232,천안,2021-06-01,1.2
232,천안,2021-07-01,1.3
232,천안,2021-08-01,1.1
232,천안,2021-09-01,1.6
232,천안,2021-10-01,0.9
232,천안,2021-11-01,0.9
232,천안,2021-12-01,1.1
95,철원,2021-01-01,1.2
95,철원,2021-02-01,1.5
95,철원,2021-03-01,1.5
95,철원,2021-04-01,1.7
95,철원,2021-05-01,1.5
95,철원,2021-06-01,1.3
95,철원,2021-07-01,1.1
95,철원,2021-08-01,1.4
95,철원,2021-09-01,1.4
95,철원,2021-10-01,1.0
95,철원,2021-11-01,1.1
95,철원,2021-12-01,1.1
276,청송군,2021-01-01,2.4
276,청송군,2021-02-01,2.6
276,청송군,2021-03-01,2.0
276,청송군,2021-04-01,2.2
276,청송군,2021-05-01,1.9
276,청송군,2021-06-01,1.6
276,청송군,2021-07-01,1.5
276,청송군,2021-08-01,1.3
276,청송군,2021-09-01,1.4
276,청송군,2021-10-01,1.2
276,청송군,2021-11-01,1.9
276,청송군,2021-12-01,2.4
131,청주,2021-01-01,1.3
131,청주,2021-02-01,1.6
131,청주,2021-03-01,1.4
131,청주,2021-04-01,1.8
131,청주,2021-05-01,1.5
131,청주,2021-06-01,1.5
131,청주,2021-07-01,1.6
131,청주,2021-08-01,1.5
131,청주,2021-09-01,1.7
131,청주,2021-10-01,1.1
131,청주,2021-11-01,1.1
131,청주,2021-12-01,1.3
135,추풍령,2021-01-01,3.1
135,추풍령,2021-02-01,3.8
135,추풍령,2021-03-01,2.8
135,추풍령,2021-04-01,3.1
135,추풍령,2021-05-01,2.6
135,추풍령,2021-06-01,1.8
135,추풍령,2021-07-01,1.7
135,추풍령,2021-08-01,1.6
135,추풍령,2021-09-01,2.2
135,추풍령,2021-10-01,1.9
135,추풍령,2021-11-01,2.7
135,추풍령,2021-12-01,3.5
101,춘천,2021-01-01,1.2
101,춘천,2021-02-01,1.6
101,춘천,2021-03-01,1.5
101,춘천,2021-04-01,1.6
101,춘천,2021-05-01,1.4
101,춘천,2021-06-01,1.5
101,춘천,2021-07-01,1.4
101,춘천,2021-08-01,1.5
101,춘천,2021-09-01,1.6
101,춘천,2021-10-01,1.1
101,춘천,2021-11-01,1.2
101,춘천,2021-12-01,1.2
127,충주,2021-01-01,1.4
127,충주,2021-02-01,1.7
127,충주,2021-03-01,1.6
127,충주,2021-04-01,1.9
127,충주,2021-05-01,1.6
127,충주,2021-06-01,1.4
127,충주,2021-07-01,1.3
127,충주,2021-08-01,1.3
127,충주,2021-09-01,1.4
127,충주,2021-10-01,1.0
127,충주,2021-11-01,1.2
127,충주,2021-12-01,1.2
216,태백,2021-01-01,1.5
216,태백,2021-02-01,1.7
216,태백,2021-03-01,1.5
216,태백,2021-04-01,1.5
216,태백,2021-05-01,1.6
216,태백,2021-06-01,1.3
216,태백,2021-07-01,1.1
216,태백,2021-08-01,1.2
216,태백,2021-09-01,1.3
216,태백,2021-10-01,1.0
216,태백,2021-11-01,1.4
216,태백,2021-12-01,1.5
162,통영,2021-01-01,2.6
162,통영,2021-02-01,2.9
162,통영,2021-03-01,2.7
162,통영,2021-04-01,2.6
162,통영,2021-05-01,2.6
162,통영,2021-06-01,2.0
162,통영,2021-07-01,2.3
162,통영,2021-08-01,2.4
162,통영,2021-09-01,2.1
162,통영,2021-10-01,2.2
162,통영,2021-11-01,2.3
162,통영,2021-12-01,2.6
99,파주,2021-01-01,1.4
99,파주,2021-02-01,1.8
99,파주,2021-03-01,1.5
99,파주,2021-04-01,1.8
99,파주,2021-05-01,1.5
99,파주,2021-06-01,1.2
99,파주,2021-07-01,1.1
99,파주,2021-08-01,1.3
99,파주,2021-09-01,1.6
99,파주,2021-10-01,1.1
99,파주,2021-11-01,1.1
99,파주,2021-12-01,1.2
138,포항,2021-01-01,2.9
138,포항,2021-02-01,3.0
138,포항,2021-03-01,2.8
138,포항,2021-04-01,3.0
138,포항,2021-05-01,2.6
138,포항,2021-06-01,2.5
138,포항,2021-07-01,2.5
138,포항,2021-08-01,2.4
138,포항,2021-09-01,3.1
138,포항,2021-10-01,2.4
138,포항,2021-11-01,2.6
138,포항,2021-12-01,2.8
264,함양군,2021-01-01,1.8
264,함양군,2021-02-01,2.6
264,함양군,2021-03-01,1.8
264,함양군,2021-04-01,2.1
264,함양군,2021-05-01,1.9
264,함양군,2021-06-01,1.2
264,함양군,2021-07-01,1.1
264,함양군,2021-08-01,1.0
264,함양군,2021-09-01,1.1
264,함양군,2021-10-01,1.0
264,함양군,2021-11-01,1.8
264,함양군,2021-12-01,2.3
285,합천,2021-01-01,1.0
285,합천,2021-02-01,1.1
285,합천,2021-03-01,1.0
285,합천,2021-04-01,1.2
285,합천,2021-05-01,1.2
285,합천,2021-06-01,0.9
285,합천,2021-07-01,0.8
285,합천,2021-08-01,0.8
285,합천,2021-09-01,0.8
285,합천,2021-10-01,0.7
285,합천,2021-11-01,0.7
285,합천,2021-12-01,0.9
261,해남,2021-01-01,1.8
261,해남,2021-02-01,2.3
261,해남,2021-03-01,2.3
261,해남,2021-04-01,2.7
261,해남,2021-05-01,2.4
261,해남,2021-06-01,2.1
261,해남,2021-07-01,2.3
261,해남,2021-08-01,1.6
261,해남,2021-09-01,2.3
261,해남,2021-10-01,1.6
261,해남,2021-11-01,1.7
261,해남,2021-12-01,1.6
177,홍성,2021-01-01,1.3
177,홍성,2021-02-01,2.0
177,홍성,2021-03-01,1.5
177,홍성,2021-04-01,1.8
177,홍성,2021-05-01,1.9
177,홍성,2021-06-01,1.5
177,홍성,2021-07-01,1.3
177,홍성,2021-08-01,1.3
177,홍성,2021-09-01,1.3
177,홍성,2021-10-01,1.2
177,홍성,2021-11-01,1.2
177,홍성,2021-12-01,1.2
212,홍천,2021-01-01,1.0
212,홍천,2021-02-01,1.3
212,홍천,2021-03-01,1.2
212,홍천,2021-04-01,1.4
212,홍천,2021-05-01,1.3
212,홍천,2021-06-01,1.2
212,홍천,2021-07-01,1.2
212,홍천,2021-08-01,1.2
212,홍천,2021-09-01,1.1
212,홍천,2021-10-01,0.7
212,홍천,2021-11-01,0.9
212,홍천,2021-12-01,0.9
169,흑산도,2021-01-01,6.4
169,흑산도,2021-02-01,6.4
169,흑산도,2021-03-01,5.2
169,흑산도,2021-04-01,5.1
169,흑산도,2021-05-01,4.9
169,흑산도,2021-06-01,4.2
169,흑산도,2021-07-01,4.4
169,흑산도,2021-08-01,3.8
169,흑산도,2021-09-01,4.8
169,흑산도,2021-10-01,5.1
169,흑산도,2021-11-01,4.5
169,흑산도,2021-12-01,6.8
